project_id,origin_id,class_name,line_coverage_pct,branch_coverage_pct,cyclomatic_complexity,mutation_coverage_pct,test_strength_pct,mutants_killed,mutants_total
cli,developer,org.apache.commons.cli.help.OptionFormatter,100.0,96.0,33,100.0,100.0,43,43
cli,developer,org.apache.commons.cli.help.OptionFormatter.Builder,98.0,0.0,14,0.0,0.0,0,0
cli,developer,org.apache.commons.cli.help.TableDefinition,100.0,0.0,1,100.0,100.0,5,5
cli,developer,org.apache.commons.cli.help.TableDefinition.Anonymous,100.0,0.0,5,0.0,0.0,0,0
cli,developer,org.apache.commons.cli.help.TextHelpAppendable,100.0,100.0,66,86.0,86.0,83,96
cli,developer,org.apache.commons.cli.help.TextStyle,100.0,100.0,21,85.0,85.0,35,41
cli,developer,org.apache.commons.cli.help.TextStyle.Alignment,100.0,0.0,1,0.0,0.0,0,0
cli,developer,org.apache.commons.cli.help.TextStyle.Builder,100.0,0.0,14,0.0,0.0,0,0
cli,developer,org.apache.commons.cli.help.Util,100.0,100.0,21,96.0,96.0,27,28
cli,gpt-5.1-codex-max,org.apache.commons.cli.AlreadySelectedException,82.0,0.0,5,100.0,100.0,2,2
cli,gpt-5.1-codex-max,org.apache.commons.cli.AmbiguousOptionException,100.0,100.0,5,75.0,75.0,3,4
cli,gpt-5.1-codex-max,org.apache.commons.cli.BasicParser,100.0,0.0,2,100.0,100.0,1,1
cli,gpt-5.1-codex-max,org.apache.commons.cli.CommandLine,45.0,37.0,126,36.0,88.0,49,137
cli,gpt-5.1-codex-max,org.apache.commons.cli.Converter,100.0,100.0,7,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.DefaultParser,35.0,22.0,142,25.0,72.0,47,189
cli,gpt-5.1-codex-max,org.apache.commons.cli.DeprecatedAttributes,100.0,50.0,17,92.0,92.0,12,13
cli,gpt-5.1-codex-max,org.apache.commons.cli.GnuParser,0.0,0.0,13,0.0,100.0,0,16
cli,gpt-5.1-codex-max,org.apache.commons.cli.HelpFormatter,42.0,24.0,128,20.0,52.0,33,161
cli,gpt-5.1-codex-max,org.apache.commons.cli.MissingArgumentException,100.0,0.0,3,100.0,100.0,1,1
cli,gpt-5.1-codex-max,org.apache.commons.cli.MissingOptionException,100.0,50.0,5,100.0,100.0,4,4
cli,gpt-5.1-codex-max,org.apache.commons.cli.Option,70.0,50.0,121,54.0,81.0,64,118
cli,gpt-5.1-codex-max,org.apache.commons.cli.OptionBuilder,59.0,25.0,23,26.0,44.0,8,31
cli,gpt-5.1-codex-max,org.apache.commons.cli.OptionGroup,86.0,68.0,18,69.0,73.0,11,16
cli,gpt-5.1-codex-max,org.apache.commons.cli.OptionValidator,96.0,100.0,18,89.0,89.0,17,19
cli,gpt-5.1-codex-max,org.apache.commons.cli.Options,63.0,70.0,32,57.0,75.0,21,37
cli,gpt-5.1-codex-max,org.apache.commons.cli.ParseException,100.0,100.0,5,100.0,100.0,4,4
cli,gpt-5.1-codex-max,org.apache.commons.cli.Parser,55.0,31.0,50,38.0,72.0,23,60
cli,gpt-5.1-codex-max,org.apache.commons.cli.PatternOptionBuilder,81.0,65.0,34,74.0,96.0,23,31
cli,gpt-5.1-codex-max,org.apache.commons.cli.PosixParser,47.0,30.0,33,37.0,73.0,16,43
cli,gpt-5.1-codex-max,org.apache.commons.cli.TypeHandler,76.0,0.0,20,44.0,100.0,7,16
cli,gpt-5.1-codex-max,org.apache.commons.cli.UnrecognizedOptionException,67.0,0.0,3,100.0,100.0,1,1
cli,gpt-5.1-codex-max,org.apache.commons.cli.Util,88.0,70.0,17,54.0,72.0,13,24
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.AbstractHelpFormatter,0.0,0.0,37,0.0,100.0,0,50
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.AbstractHelpFormatter.Builder,0.0,0.0,12,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.FilterHelpAppendable,0.0,0.0,4,0.0,100.0,0,3
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.HelpAppendable,0.0,0.0,2,0.0,100.0,0,1
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.HelpFormatter,0.0,0.0,8,0.0,100.0,0,10
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.HelpFormatter.Builder,0.0,0.0,3,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.OptionFormatter,0.0,0.0,33,0.0,100.0,0,43
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.OptionFormatter.Builder,0.0,0.0,14,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TableDefinition,100.0,0.0,1,100.0,100.0,5,5
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TableDefinition.1,100.0,0.0,5,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TextHelpAppendable,12.0,14.0,66,10.0,56.0,10,96
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TextStyle,23.0,0.0,21,12.0,83.0,5,41
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TextStyle.Alignment,100.0,0.0,1,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.TextStyle.Builder,47.0,0.0,14,0.0,0.0,0,0
cli,gpt-5.1-codex-max,org.apache.commons.cli.help.Util,5.0,11.0,21,11.0,100.0,3,28
cli,opus-4.5,org.apache.commons.cli.AlreadySelectedException,100.0,0.0,5,100.0,100.0,2,2
cli,opus-4.5,org.apache.commons.cli.AmbiguousOptionException,100.0,100.0,5,75.0,75.0,3,4
cli,opus-4.5,org.apache.commons.cli.BasicParser,100.0,0.0,2,100.0,100.0,1,1
cli,opus-4.5,org.apache.commons.cli.CommandLine,68.0,58.0,116,66.0,95.0,91,137
cli,opus-4.5,org.apache.commons.cli.CommandLine.Builder,100.0,100.0,10,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.Converter,100.0,100.0,7,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.DefaultParser,92.0,73.0,135,77.0,87.0,146,189
cli,opus-4.5,org.apache.commons.cli.DefaultParser.Builder,83.0,0.0,6,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.DefaultParser.NonOptionAction,100.0,0.0,1,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.DeprecatedAttributes,100.0,100.0,12,100.0,100.0,13,13
cli,opus-4.5,org.apache.commons.cli.DeprecatedAttributes.Builder,100.0,0.0,5,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.GnuParser,100.0,95.0,13,94.0,94.0,15,16
cli,opus-4.5,org.apache.commons.cli.HelpFormatter,88.0,67.0,118,42.0,49.0,68,161
cli,opus-4.5,org.apache.commons.cli.HelpFormatter.Builder,100.0,50.0,9,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.HelpFormatter.OptionComparator,100.0,0.0,1,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.MissingArgumentException,100.0,0.0,3,100.0,100.0,1,1
cli,opus-4.5,org.apache.commons.cli.MissingOptionException,100.0,100.0,5,100.0,100.0,4,4
cli,opus-4.5,org.apache.commons.cli.Option,84.0,73.0,94,81.0,86.0,95,118
cli,opus-4.5,org.apache.commons.cli.Option.Builder,98.0,87.0,27,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.OptionBuilder,100.0,75.0,23,42.0,42.0,13,31
cli,opus-4.5,org.apache.commons.cli.OptionGroup,100.0,100.0,18,94.0,94.0,15,16
cli,opus-4.5,org.apache.commons.cli.OptionValidator,87.0,75.0,18,58.0,65.0,11,19
cli,opus-4.5,org.apache.commons.cli.Options,100.0,100.0,32,78.0,78.0,29,37
cli,opus-4.5,org.apache.commons.cli.ParseException,100.0,100.0,5,100.0,100.0,4,4
cli,opus-4.5,org.apache.commons.cli.Parser,70.0,54.0,50,62.0,86.0,37,60
cli,opus-4.5,org.apache.commons.cli.PatternOptionBuilder,95.0,100.0,34,97.0,97.0,30,31
cli,opus-4.5,org.apache.commons.cli.PosixParser,85.0,78.0,33,56.0,62.0,24,43
cli,opus-4.5,org.apache.commons.cli.TypeHandler,90.0,100.0,20,81.0,100.0,13,16
cli,opus-4.5,org.apache.commons.cli.UnrecognizedOptionException,100.0,0.0,3,100.0,100.0,1,1
cli,opus-4.5,org.apache.commons.cli.Util,81.0,66.0,17,75.0,95.0,18,24
cli,opus-4.5,org.apache.commons.cli.help.AbstractHelpFormatter,88.0,88.0,37,64.0,74.0,32,50
cli,opus-4.5,org.apache.commons.cli.help.AbstractHelpFormatter.Builder,89.0,75.0,12,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.FilterHelpAppendable,100.0,0.0,4,0.0,0.0,0,3
cli,opus-4.5,org.apache.commons.cli.help.HelpAppendable,100.0,0.0,2,100.0,100.0,1,1
cli,opus-4.5,org.apache.commons.cli.help.HelpFormatter,100.0,62.0,8,80.0,80.0,8,10
cli,opus-4.5,org.apache.commons.cli.help.HelpFormatter.Builder,100.0,0.0,3,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.OptionFormatter,100.0,83.0,33,86.0,90.0,37,43
cli,opus-4.5,org.apache.commons.cli.help.OptionFormatter.Builder,88.0,0.0,14,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.TableDefinition,100.0,0.0,1,100.0,100.0,5,5
cli,opus-4.5,org.apache.commons.cli.help.TableDefinition.1,100.0,0.0,5,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.TextHelpAppendable,91.0,80.0,66,57.0,69.0,55,96
cli,opus-4.5,org.apache.commons.cli.help.TextStyle,98.0,75.0,21,83.0,85.0,34,41
cli,opus-4.5,org.apache.commons.cli.help.TextStyle.Alignment,100.0,0.0,1,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.TextStyle.Builder,100.0,0.0,14,0.0,0.0,0,0
cli,opus-4.5,org.apache.commons.cli.help.Util,86.0,80.0,21,61.0,68.0,17,28
cli,sonnet-4.5,org.apache.commons.cli.HelpFormatter,63.0,37.0,118,27.0,53.0,44,161
cli,sonnet-4.5,org.apache.commons.cli.DefaultParser,71.0,50.0,135,54.0,79.0,103,189
cli,sonnet-4.5,org.apache.commons.cli.CommandLine,63.0,55.0,116,64.0,96.0,87,137
cli,sonnet-4.5,org.apache.commons.cli.Parser,61.0,43.0,50,52.0,84.0,31,60
cli,sonnet-4.5,org.apache.commons.cli.Option,84.0,75.0,94,83.0,87.0,98,118
cli,sonnet-4.5,org.apache.commons.cli.OptionValidator,65.0,45.0,18,47.0,64.0,9,19
cli,sonnet-4.5,org.apache.commons.cli.PosixParser,82.0,73.0,33,58.0,68.0,25,43
cli,sonnet-4.5,org.apache.commons.cli.TypeHandler,81.0,0.0,20,56.0,100.0,9,16
cli,sonnet-4.5,org.apache.commons.cli.Converter,100.0,0.0,7,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.HelpFormatter.Builder,62.0,0.0,9,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.Util,81.0,54.0,17,75.0,95.0,18,24
cli,sonnet-4.5,org.apache.commons.cli.PatternOptionBuilder,91.0,93.0,34,87.0,93.0,27,31
cli,sonnet-4.5,org.apache.commons.cli.Options,99.0,95.0,32,76.0,76.0,28,37
cli,sonnet-4.5,org.apache.commons.cli.CommandLine.Builder,94.0,100.0,10,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.DefaultParser.Builder,75.0,0.0,6,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.GnuParser,97.0,90.0,13,94.0,94.0,15,16
cli,sonnet-4.5,org.apache.commons.cli.OptionBuilder,98.0,100.0,23,39.0,40.0,12,31
cli,sonnet-4.5,org.apache.commons.cli.ParseException,89.0,75.0,5,100.0,100.0,4,4
cli,sonnet-4.5,org.apache.commons.cli.OptionGroup,100.0,93.0,18,88.0,88.0,14,16
cli,sonnet-4.5,org.apache.commons.cli.Option.Builder,100.0,87.0,27,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.DeprecatedAttributes,100.0,100.0,12,100.0,100.0,13,13
cli,sonnet-4.5,org.apache.commons.cli.AmbiguousOptionException,100.0,100.0,5,75.0,75.0,3,4
cli,sonnet-4.5,org.apache.commons.cli.MissingOptionException,100.0,100.0,5,75.0,75.0,3,4
cli,sonnet-4.5,org.apache.commons.cli.AlreadySelectedException,100.0,0.0,5,100.0,100.0,2,2
cli,sonnet-4.5,org.apache.commons.cli.DeprecatedAttributes.Builder,100.0,0.0,5,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.DefaultParser.NonOptionAction,100.0,0.0,1,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.MissingArgumentException,100.0,0.0,3,100.0,100.0,1,1
cli,sonnet-4.5,org.apache.commons.cli.UnrecognizedOptionException,100.0,0.0,3,100.0,100.0,1,1
cli,sonnet-4.5,org.apache.commons.cli.HelpFormatter.OptionComparator,100.0,0.0,1,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.BasicParser,100.0,0.0,2,100.0,100.0,1,1
cli,sonnet-4.5,org.apache.commons.cli.help.TextHelpAppendable,81.0,66.0,66,43.0,57.0,41,96
cli,sonnet-4.5,org.apache.commons.cli.help.AbstractHelpFormatter,47.0,38.0,37,28.0,58.0,14,50
cli,sonnet-4.5,org.apache.commons.cli.help.OptionFormatter.Builder,40.0,0.0,14,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.OptionFormatter,74.0,53.0,33,37.0,57.0,16,43
cli,sonnet-4.5,org.apache.commons.cli.help.TextStyle,81.0,40.0,21,49.0,63.0,20,41
cli,sonnet-4.5,org.apache.commons.cli.help.AbstractHelpFormatter.Builder,68.0,25.0,12,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.Util,81.0,65.0,21,50.0,58.0,14,28
cli,sonnet-4.5,org.apache.commons.cli.help.TextStyle.Builder,93.0,0.0,14,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.HelpFormatter.Builder,67.0,0.0,3,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.HelpFormatter,100.0,62.0,8,70.0,78.0,7,10
cli,sonnet-4.5,org.apache.commons.cli.help.FilterHelpAppendable,100.0,0.0,4,0.0,0.0,0,3
cli,sonnet-4.5,org.apache.commons.cli.help.TableDefinition.new TableDefinition() {...},100.0,0.0,5,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.TextStyle.Alignment,100.0,0.0,1,0.0,0.0,0,0
cli,sonnet-4.5,org.apache.commons.cli.help.HelpAppendable,100.0,0.0,2,0.0,0.0,0,1
cli,sonnet-4.5,org.apache.commons.cli.help.TableDefinition,100.0,0.0,1,80.0,80.0,4,5
